date,year,month,day,plant,parameter,stat,value
2025-10-16,2025,10,16,E.L. Smith,Colour (TCU),Min,8.3
2025-10-16,2025,10,16,E.L. Smith,Turbidity (NTU),Avg,3.5
2025-10-16,2025,10,16,E.L. Smith,Turbidity (NTU),Max,2.8
2025-10-16,2025,10,16,E.L. Smith,pH,Avg,8.3
2025-10-16,2025,10,16,E.L. Smith,pH,Max,8.2
2025-10-16,2025,10,16,E.L. Smith,pH,Min,3.3
2025-10-16,2025,10,16,Rosedale,Colour (TCU),Avg,3.9
2025-10-16,2025,10,16,Rosedale,Colour (TCU),Max,4.5
2025-10-16,2025,10,16,Rosedale,Colour (TCU),Min,3.6
2025-10-16,2025,10,16,Rosedale,Turbidity (NTU),Avg,3.3
2025-10-16,2025,10,16,Rosedale,Turbidity (NTU),Max,3.9
2025-10-16,2025,10,16,Rosedale,Turbidity (NTU),Min,3.0
2025-10-16,2025,10,16,Rosedale,pH,Avg,8.3
2025-10-16,2025,10,16,Rosedale,pH,Max,8.3
2025-10-16,2025,10,16,Rosedale,pH,Min,8.2
2025-10-17,2025,10,17,E.L. Smith,Colour (TCU),Avg,5.2
2025-10-17,2025,10,17,E.L. Smith,Colour (TCU),Max,3.0
2025-10-17,2025,10,17,E.L. Smith,Colour (TCU),Min,8.3
2025-10-17,2025,10,17,E.L. Smith,Turbidity (NTU),Avg,3.2
2025-10-17,2025,10,17,E.L. Smith,Turbidity (NTU),Max,2.8
2025-10-17,2025,10,17,E.L. Smith,Turbidity (NTU),Min,
2025-10-17,2025,10,17,E.L. Smith,pH,Avg,8.3
2025-10-17,2025,10,17,E.L. Smith,pH,Max,8.2
2025-10-17,2025,10,17,E.L. Smith,pH,Min,3.0
2025-10-17,2025,10,17,Rosedale,Colour (TCU),Avg,3.8
2025-10-17,2025,10,17,Rosedale,Colour (TCU),Max,4.2
2025-10-17,2025,10,17,Rosedale,Colour (TCU),Min,3.7
2025-10-17,2025,10,17,Rosedale,Turbidity (NTU),Avg,3.3
2025-10-17,2025,10,17,Rosedale,Turbidity (NTU),Max,3.5
2025-10-17,2025,10,17,Rosedale,Turbidity (NTU),Min,3.1
2025-10-17,2025,10,17,Rosedale,pH,Avg,8.3
2025-10-17,2025,10,17,Rosedale,pH,Max,8.3
2025-10-17,2025,10,17,Rosedale,pH,Min,8.3
2025-10-18,2025,10,18,E.L. Smith,Colour (TCU),Avg,4.8
2025-10-18,2025,10,18,E.L. Smith,Colour (TCU),Max,3.4
2025-10-18,2025,10,18,E.L. Smith,Colour (TCU),Min,8.3
2025-10-18,2025,10,18,E.L. Smith,Turbidity (NTU),Avg,3.0
2025-10-18,2025,10,18,E.L. Smith,Turbidity (NTU),Max,2.4
2025-10-18,2025,10,18,E.L. Smith,Turbidity (NTU),Min,
2025-10-18,2025,10,18,E.L. Smith,pH,Avg,8.3
2025-10-18,2025,10,18,E.L. Smith,pH,Max,8.2
2025-10-18,2025,10,18,E.L. Smith,pH,Min,2.7
2025-10-18,2025,10,18,Rosedale,Colour (TCU),Avg,3.9
2025-10-18,2025,10,18,Rosedale,Colour (TCU),Max,4.2
2025-10-18,2025,10,18,Rosedale,Colour (TCU),Min,3.5
2025-10-18,2025,10,18,Rosedale,Turbidity (NTU),Avg,2.8
2025-10-18,2025,10,18,Rosedale,Turbidity (NTU),Max,3.1
2025-10-18,2025,10,18,Rosedale,Turbidity (NTU),Min,2.4
2025-10-18,2025,10,18,Rosedale,pH,Avg,8.3
2025-10-18,2025,10,18,Rosedale,pH,Max,8.3
2025-10-18,2025,10,18,Rosedale,pH,Min,8.3
2025-10-19,2025,10,19,E.L. Smith,Colour (TCU),Avg,4.8
2025-10-19,2025,10,19,E.L. Smith,Colour (TCU),Max,3.9
2025-10-19,2025,10,19,E.L. Smith,Colour (TCU),Min,8.3
2025-10-19,2025,10,19,E.L. Smith,Turbidity (NTU),Avg,2.7
2025-10-19,2025,10,19,E.L. Smith,Turbidity (NTU),Max,2.1
2025-10-19,2025,10,19,E.L. Smith,pH,Avg,8.4
2025-10-19,2025,10,19,E.L. Smith,pH,Max,8.2
2025-10-19,2025,10,19,E.L. Smith,pH,Min,2.6
2025-10-19,2025,10,19,Rosedale,Colour (TCU),Avg,3.6
2025-10-19,2025,10,19,Rosedale,Colour (TCU),Max,4.1
2025-10-19,2025,10,19,Rosedale,Colour (TCU),Min,3.5
2025-10-19,2025,10,19,Rosedale,Turbidity (NTU),Avg,2.4
2025-10-19,2025,10,19,Rosedale,Turbidity (NTU),Max,2.4
2025-10-19,2025,10,19,Rosedale,Turbidity (NTU),Min,2.2
2025-10-19,2025,10,19,Rosedale,pH,Avg,8.3
2025-10-19,2025,10,19,Rosedale,pH,Max,8.3
2025-10-19,2025,10,19,Rosedale,pH,Min,8.3
2025-10-20,2025,10,20,E.L. Smith,Colour (TCU),Avg,5.1
2025-10-20,2025,10,20,E.L. Smith,Colour (TCU),Max,3.9
2025-10-20,2025,10,20,E.L. Smith,Colour (TCU),Min,8.3
2025-10-20,2025,10,20,E.L. Smith,Turbidity (NTU),Avg,2.6
2025-10-20,2025,10,20,E.L. Smith,Turbidity (NTU),Max,2.1
2025-10-20,2025,10,20,E.L. Smith,Turbidity (NTU),Min,
2025-10-20,2025,10,20,E.L. Smith,pH,Avg,8.4
2025-10-20,2025,10,20,E.L. Smith,pH,Max,8.2
2025-10-20,2025,10,20,E.L. Smith,pH,Min,2.4
2025-10-20,2025,10,20,Rosedale,Colour (TCU),Avg,4.2
2025-10-20,2025,10,20,Rosedale,Colour (TCU),Max,4.5
2025-10-20,2025,10,20,Rosedale,Colour (TCU),Min,3.4
2025-10-20,2025,10,20,Rosedale,Turbidity (NTU),Avg,2.0
2025-10-20,2025,10,20,Rosedale,Turbidity (NTU),Max,2.2
2025-10-20,2025,10,20,Rosedale,Turbidity (NTU),Min,1.9
2025-10-20,2025,10,20,Rosedale,pH,Avg,8.3
2025-10-20,2025,10,20,Rosedale,pH,Max,8.3
2025-10-20,2025,10,20,Rosedale,pH,Min,8.3
2025-10-21,2025,10,21,E.L. Smith,Colour (TCU),Avg,5.7
2025-10-21,2025,10,21,E.L. Smith,Colour (TCU),Max,3.7
2025-10-21,2025,10,21,E.L. Smith,Colour (TCU),Min,8.3
2025-10-21,2025,10,21,E.L. Smith,Turbidity (NTU),Avg,3.4
2025-10-21,2025,10,21,E.L. Smith,Turbidity (NTU),Max,2.1
2025-10-21,2025,10,21,E.L. Smith,Turbidity (NTU),Min,
2025-10-21,2025,10,21,E.L. Smith,pH,Avg,8.3
2025-10-21,2025,10,21,E.L. Smith,pH,Max,8.2
2025-10-21,2025,10,21,E.L. Smith,pH,Min,2.8
2025-10-21,2025,10,21,Rosedale,Colour (TCU),Avg,3.5
2025-10-21,2025,10,21,Rosedale,Colour (TCU),Max,3.6
2025-10-21,2025,10,21,Rosedale,Colour (TCU),Min,3.4
2025-10-21,2025,10,21,Rosedale,Turbidity (NTU),Avg,2.0
2025-10-21,2025,10,21,Rosedale,Turbidity (NTU),Max,2.9
2025-10-21,2025,10,21,Rosedale,Turbidity (NTU),Min,1.8
2025-10-21,2025,10,21,Rosedale,pH,Avg,8.3
2025-10-21,2025,10,21,Rosedale,pH,Max,8.4
2025-10-21,2025,10,21,Rosedale,pH,Min,8.3
2025-10-22,2025,10,22,E.L. Smith,Colour (TCU),Avg,5.7
2025-10-22,2025,10,22,E.L. Smith,Colour (TCU),Max,3.6
2025-10-22,2025,10,22,E.L. Smith,Colour (TCU),Min,8.2
2025-10-22,2025,10,22,E.L. Smith,Turbidity (NTU),Avg,3.0
2025-10-22,2025,10,22,E.L. Smith,Turbidity (NTU),Max,2.4
2025-10-22,2025,10,22,E.L. Smith,pH,Avg,8.3
2025-10-22,2025,10,22,E.L. Smith,pH,Max,8.2
2025-10-22,2025,10,22,E.L. Smith,pH,Min,2.7
2025-10-22,2025,10,22,Rosedale,Colour (TCU),Avg,3.8
2025-10-22,2025,10,22,Rosedale,Colour (TCU),Max,4.8
2025-10-22,2025,10,22,Rosedale,Colour (TCU),Min,3.6
2025-10-22,2025,10,22,Rosedale,Turbidity (NTU),Avg,2.5
2025-10-22,2025,10,22,Rosedale,Turbidity (NTU),Max,2.9
2025-10-22,2025,10,22,Rosedale,Turbidity (NTU),Min,2.2
2025-10-22,2025,10,22,Rosedale,pH,Avg,8.3
2025-10-22,2025,10,22,Rosedale,pH,Max,8.4
2025-10-22,2025,10,22,Rosedale,pH,Min,8.3
2025-10-23,2025,10,23,E.L. Smith,Colour (TCU),Avg,4.9
2025-10-23,2025,10,23,E.L. Smith,Colour (TCU),Max,3.5
2025-10-23,2025,10,23,E.L. Smith,Colour (TCU),Min,8.3
2025-10-23,2025,10,23,E.L. Smith,Turbidity (NTU),Avg,2.5
2025-10-23,2025,10,23,E.L. Smith,Turbidity (NTU),Max,2.2
2025-10-23,2025,10,23,E.L. Smith,Turbidity (NTU),Min,
2025-10-23,2025,10,23,E.L. Smith,pH,Avg,8.4
2025-10-23,2025,10,23,E.L. Smith,pH,Max,8.3
2025-10-23,2025,10,23,E.L. Smith,pH,Min,2.4
2025-10-23,2025,10,23,Rosedale,Colour (TCU),Avg,4.4
2025-10-23,2025,10,23,Rosedale,Colour (TCU),Max,4.8
2025-10-23,2025,10,23,Rosedale,Colour (TCU),Min,3.8
2025-10-23,2025,10,23,Rosedale,Turbidity (NTU),Avg,2.2
2025-10-23,2025,10,23,Rosedale,Turbidity (NTU),Max,2.5
2025-10-23,2025,10,23,Rosedale,Turbidity (NTU),Min,2.0
2025-10-23,2025,10,23,Rosedale,pH,Avg,8.3
2025-10-23,2025,10,23,Rosedale,pH,Max,8.3
2025-10-23,2025,10,23,Rosedale,pH,Min,8.3
2025-10-24,2025,10,24,E.L. Smith,Colour (TCU),Avg,4.4
2025-10-24,2025,10,24,E.L. Smith,Colour (TCU),Max,3.5
2025-10-24,2025,10,24,E.L. Smith,Colour (TCU),Min,8.3
2025-10-24,2025,10,24,E.L. Smith,Turbidity (NTU),Avg,2.3
2025-10-24,2025,10,24,E.L. Smith,Turbidity (NTU),Max,2.1
2025-10-24,2025,10,24,E.L. Smith,Turbidity (NTU),Min,
2025-10-24,2025,10,24,E.L. Smith,pH,Avg,8.4
2025-10-24,2025,10,24,E.L. Smith,pH,Max,8.3
2025-10-24,2025,10,24,E.L. Smith,pH,Min,2.2
2025-10-24,2025,10,24,Rosedale,Colour (TCU),Avg,3.6
2025-10-24,2025,10,24,Rosedale,Colour (TCU),Max,3.8
2025-10-24,2025,10,24,Rosedale,Colour (TCU),Min,3.5
2025-10-24,2025,10,24,Rosedale,Turbidity (NTU),Avg,2.0
2025-10-24,2025,10,24,Rosedale,Turbidity (NTU),Max,2.2
2025-10-24,2025,10,24,Rosedale,Turbidity (NTU),Min,1.9
2025-10-24,2025,10,24,Rosedale,pH,Avg,8.3
2025-10-24,2025,10,24,Rosedale,pH,Max,8.4
2025-10-24,2025,10,24,Rosedale,pH,Min,8.3
2025-10-25,2025,10,25,E.L. Smith,Colour (TCU),Avg,4.4
2025-10-25,2025,10,25,E.L. Smith,Colour (TCU),Max,3.9
2025-10-25,2025,10,25,E.L. Smith,Colour (TCU),Min,8.3
2025-10-25,2025,10,25,E.L. Smith,Turbidity (NTU),Avg,2.5
2025-10-25,2025,10,25,E.L. Smith,Turbidity (NTU),Max,2.1
2025-10-25,2025,10,25,E.L. Smith,pH,Avg,8.4
2025-10-25,2025,10,25,E.L. Smith,pH,Max,8.3
2025-10-25,2025,10,25,E.L. Smith,pH,Min,2.3
2025-10-25,2025,10,25,Rosedale,Colour (TCU),Avg,3.5
2025-10-25,2025,10,25,Rosedale,Colour (TCU),Max,4.2
2025-10-25,2025,10,25,Rosedale,Colour (TCU),Min,3.4
2025-10-25,2025,10,25,Rosedale,Turbidity (NTU),Avg,2.0
2025-10-25,2025,10,25,Rosedale,Turbidity (NTU),Max,2.1
2025-10-25,2025,10,25,Rosedale,Turbidity (NTU),Min,1.9
2025-10-25,2025,10,25,Rosedale,pH,Avg,8.3
2025-10-25,2025,10,25,Rosedale,pH,Max,8.4
2025-10-25,2025,10,25,Rosedale,pH,Min,8.3
2025-10-26,2025,10,26,E.L. Smith,Colour (TCU),Avg,5.8
2025-10-26,2025,10,26,E.L. Smith,Colour (TCU),Max,4.0
2025-10-26,2025,10,26,E.L. Smith,Colour (TCU),Min,8.3
2025-10-26,2025,10,26,E.L. Smith,Turbidity (NTU),Avg,7.2
2025-10-26,2025,10,26,E.L. Smith,Turbidity (NTU),Max,2.1
2025-10-26,2025,10,26,E.L. Smith,Turbidity (NTU),Min,
2025-10-26,2025,10,26,E.L. Smith,pH,Avg,8.4
2025-10-26,2025,10,26,E.L. Smith,pH,Max,8.3
2025-10-26,2025,10,26,E.L. Smith,pH,Min,5.3
2025-10-26,2025,10,26,Rosedale,Colour (TCU),Avg,3.8
2025-10-26,2025,10,26,Rosedale,Colour (TCU),Max,4.2
2025-10-26,2025,10,26,Rosedale,Colour (TCU),Min,3.5
2025-10-26,2025,10,26,Rosedale,Turbidity (NTU),Avg,2.7
2025-10-26,2025,10,26,Rosedale,Turbidity (NTU),Max,4.2
